TPU_ID,YEAR,nearest_mtr_distance,nearest_mtr_station,nearest_mtr_lat,nearest_mtr_lon,mtr_stations_count,has_mtr_station,mtr_proximity_category,within_500m_buffer,within_1000m_buffer,within_2000m_buffer
624,2001,1328.9141123999962,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,False,True
623,2001,1181.868855169581,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,True,True
634,2001,4817.366440393459,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
634,2001,1950.9843759827256,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,False,True
634,2001,2185.7178784062557,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
634,2001,1401.5383575521466,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,True,True
624,2001,902.0453298337018,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
634,2001,2914.5066059255278,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
634,2001,3285.6929368543833,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
634,2001,1912.4370013810287,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
623,2001,1406.6937295880957,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,False,True
624,2001,825.2035622198848,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
624,2001,785.5364598484557,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
542,2001,1510.3699671973386,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,True,True
622,2001,150.0978771015596,Kwu Tung,22.50752,114.09962,0,False,Very Close (<500m),True,True,True
653,2001,8141.238313241241,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False
622,2001,486.6400211650963,Kwu Tung,22.50752,114.09962,0,False,Very Close (<500m),True,True,True
634,2001,2263.6819347516307,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,True
626,2001,894.235231683888,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
624,2001,778.6781511067912,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
542,2001,1343.716779765642,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,True,True
622,2001,215.77297227103276,Kwu Tung,22.50752,114.09962,1,True,Very Close (<500m),True,True,True
625,2001,1531.2990823269793,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
624,2001,613.4280851939799,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
543,2001,2382.6278243259017,Kwu Tung,22.50752,114.09962,0,False,Far (>2km),False,False,True
624,2001,739.4338216496764,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
621,2001,1767.8378718317779,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,True,True
625,2001,1417.45270825748,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
624,2001,443.8695409728197,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,77.92148755269245,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
625,2001,1027.3269553623538,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,True,True
626,2001,838.1763678935065,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
621,2001,1636.2502956352796,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,False,True
625,2001,1243.673900325887,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
626,2001,221.4398502171468,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
625,2001,1140.5545062937626,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
621,2001,1621.4258925823822,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,True,True
634,2001,1538.8240418330163,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
634,2001,2676.3201237375724,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
622,2001,281.48373610020786,Kwu Tung,22.50752,114.09962,0,False,Very Close (<500m),True,True,True
626,2001,922.150864018196,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
622,2001,518.0790300477958,Kwu Tung,22.50752,114.09962,0,False,Close (500-1000m),True,True,True
624,2001,521.6166289911951,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
634,2001,2582.9982173825697,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,True
634,2001,1749.7345864643676,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
624,2001,751.7445950600444,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
624,2001,439.908367331331,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,937.4995967599875,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
634,2001,2379.7482667792888,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,True
624,2001,465.7374419245939,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,485.6130176382749,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,564.8675752036334,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
626,2001,925.982076254549,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
624,2001,402.4888078159592,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,441.5709666413586,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,361.8863430444389,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,364.351142181008,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
634,2001,4960.3499924860025,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
542,2001,1515.6660528916061,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True
634,2001,1611.6559690936128,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
624,2001,410.3811669861037,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,358.31465791655984,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
626,2001,474.12874179643796,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,353.59641656783674,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
543,2001,1373.73661951402,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,False,True
546,2001,1344.628983672422,Kwu Tung,22.50752,114.09962,0,False,Moderate (1-2km),False,True,True
624,2001,333.52169879525445,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,308.3459416283142,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,282.72047451525856,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,280.98628055829795,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
627,2001,388.3141311915348,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
625,2001,1229.4339974127688,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,False,True
634,2001,3787.5122411293596,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
621,2001,846.1557729254,Kwu Tung,22.50752,114.09962,0,False,Close (500-1000m),True,True,True
625,2001,1359.1058130244276,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
625,2001,1220.687205212212,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
624,2001,343.7225050226272,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
624,2001,231.84013380733137,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
626,2001,196.4808047059756,Sheung Shui,22.5012,114.128,1,True,Very Close (<500m),True,True,True
625,2001,1041.2629206442662,Sheung Shui,22.5012,114.128,0,False,Moderate (1-2km),False,True,True
625,2001,868.7160561700038,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
626,2001,548.1111596400171,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
542,2001,1781.6237462571266,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True
626,2001,378.48299222399726,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
625,2001,982.9272660216982,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
624,2001,135.45817356345688,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
634,2001,1863.1344464814076,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
624,2001,167.79778679382363,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
627,2001,766.2199191058978,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
625,2001,461.27697737926746,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
543,2001,2473.9072659342855,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,False
542,2001,2016.8522176539545,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,True
625,2001,760.8307736301962,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
624,2001,361.4879217860269,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
542,2001,2013.0126540115689,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,True
542,2001,1785.7795306940254,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True
542,2001,1986.7252647615826,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True
624,2001,485.06128932904556,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
634,2001,1430.273003611399,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
625,2001,1069.160343195096,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,True,True
634,2001,1562.9376453730706,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
625,2001,958.4891199799318,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
624,2001,438.96048612935414,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
634,2001,3018.9552879625435,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,False
626,2001,233.6862743491029,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
625,2001,875.0509801530841,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
625,2001,942.2219361383725,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
624,2001,339.0728746962371,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
625,2001,943.4596211543584,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,969.843529996333,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,665.4706017739505,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
542,2001,2084.0593225499824,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,True
625,2001,1096.3838589977963,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,True,True
627,2001,545.8050722298905,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),True,True,True
625,2001,915.0738401090312,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,811.4991782063364,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
634,2001,1431.2467286031158,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
625,2001,761.2878641660457,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,857.8308940192317,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,947.9843746276607,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,634.1964134001031,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
625,2001,891.0319547924205,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,839.9159116678408,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,912.5492056862029,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,874.39898282831,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
627,2001,434.0868629813514,Sheung Shui,22.5012,114.128,0,False,Very Close (<500m),True,True,True
625,2001,781.375420795584,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,824.3144943628198,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
634,2001,1719.469292074998,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
542,2001,1964.275740751008,Lok Ma Chau,22.5144,114.0657,0,False,Moderate (1-2km),False,False,True
625,2001,593.3450392297807,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
625,2001,669.0714131817599,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,758.1673775786891,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,812.5144497815497,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,589.7686452494365,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
634,2001,1437.7040677797436,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
625,2001,561.432247970614,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
625,2001,715.664931865476,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,702.9120706520647,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
634,2001,1127.5322024361126,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,True,True
542,2001,2198.540780881626,Lok Ma Chau,22.5144,114.0657,0,False,Far (>2km),False,False,False
628,2001,707.8163475591078,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
625,2001,774.7824621720948,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
628,2001,804.3102998950084,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
632,2001,1538.9341995131715,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),True,True,True
628,2001,704.2768199047645,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
628,2001,601.1202551117655,Fanling,22.4921,114.1387,0,False,Close (500-1000m),True,True,True
628,2001,1042.630371728071,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,True,True
628,2001,1360.1578503076964,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
628,2001,1289.9195506924673,Fanling,22.4921,114.1387,0,False,Moderate (1-2km),False,False,True
625,2001,763.2233244021203,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,451.88256434309653,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
625,2001,377.85639211121315,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
625,2001,468.3286720981077,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
634,2001,2675.441546454168,Fanling,22.4921,114.1387,0,False,Far (>2km),False,False,True
625,2001,561.681145108459,Fanling,22.4921,114.1387,0,False,Close (500-1000m),False,True,True
625,2001,369.19553261248655,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
628,2001,732.8152476528957,Sheung Shui,22.5012,114.128,0,False,Close (500-1000m),False,True,True
625,2001,420.2618191656375,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
628,2001,432.6510138914574,Fanling,22.4921,114.1387,0,False,Very Close (<500m),True,True,True
